"County","Election District","Election Precinct","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"16","001","002","John Delaney","DEM","U.S. Congress","06","Y","","1065",""
"16","001","002","Roscoe G. Bartlett","REP","U.S. Congress","06","","","790",""
"16","001","002","Nickolaus Mueller","LIB","U.S. Congress","06","","","45",""
"16","001","002","Other Write-Ins","BOT","U.S. Congress","06","","Y","3",""
"16","001","002","Anne K. Albright","BOT","Judge Circuit Court","06","Y","","1190",""
"16","001","002","Michael D. Mason","BOT","Judge Circuit Court","06","Y","","1098",""
"16","001","002","Louise G. Scrivener","BOT","Judge Circuit Court","06","Y","","1024",""
"16","001","002","Other Write-Ins","BOT","Judge Circuit Court","06","","Y","21",""
"16","001","002","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","1222","228"
"16","001","002","Phil Kauffman","NON","Board of Ed at Large","","Y","","976",""
"16","001","002","Morris Panner","NON","Board of Ed at Large","","","","398",""
"16","001","002","Other Write-Ins","NON","Board of Ed at Large","","","Y","9",""
"16","001","002","Fred Evans","NON","Board of Education     ","002","","","727",""
"16","001","002","Rebecca Smondrowski","NON","Board of Education     ","002","Y","","708",""
"16","001","002","Other Write-Ins","NON","Board of Education     ","002","","Y","8",""
"16","001","002","Christopher Barclay","NON","Board of Education     ","004","Y","","780",""
"16","001","002","Annita Seckinger","NON","Board of Education     ","004","","","572",""
"16","001","002","Other Write-Ins","NON","Board of Education     ","004","","Y","9",""
"16","001","003","Barack Obama","DEM","President - Vice Pres","","Y","","1049",""
"16","001","003","Mitt Romney","REP","President - Vice Pres","","","","474",""
"16","001","003","Gary Johnson","LIB","President - Vice Pres","","","","29",""
"16","001","003","Jill Stein","GRN","President - Vice Pres","","","","5",""
"16","001","003","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"16","001","003","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"16","001","003","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"16","001","003","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"16","001","003","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"16","001","003","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"16","001","003","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"16","001","003","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"16","001","003","James Clymer","CON","President - Vice Pres","","","Y","0",""
"16","001","003","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"16","001","003","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"16","001","003","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"16","001","003","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
