"County","Election District","Election Precinct","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"13","001","001","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"13","001","001","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"13","001","001","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"13","001","001","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"13","001","001","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"13","001","001","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"13","001","001","Other Write-Ins","BOT","President - Vice Pres","","","Y","2",""
"13","001","001","Ben Cardin","DEM","U.S. Senator           ","","Y","","983",""
"13","001","001","Daniel John Bongino","REP","U.S. Senator           ","","","","203",""
"13","001","001","Dean Ahmad","LIB","U.S. Senator           ","","","","15",""
"13","001","001","S. Rob Sobhani","UNF","U.S. Senator           ","","","","330",""
"13","001","001","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","001","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"13","001","001","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"13","001","001","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","001","Other Write-Ins","BOT","U.S. Senator           ","","","Y","3",""
"13","001","001","C. A. Dutch Ruppersberger","DEM","U.S. Congress","02","Y","","1012",""
"13","001","001","Nancy C. Jacobs","REP","U.S. Congress","02","","","474",""
"13","001","001","Leo Wayne Dymowski","LIB","U.S. Congress","02","","","39",""
"13","001","001","Ray Bly","REP","U.S. Congress","02","","Y","0",""
"13","001","001","Other Write-Ins","BOT","U.S. Congress","02","","Y","0",""
"13","001","001","M. Elizabeth Bowen","BOT","Judge Circuit Court","03","Y","","1294",""
"13","001","001","Other Write-Ins","BOT","Judge Circuit Court","03","","Y","10",""
"13","001","001","Robert N. McDonald","BOT","Appellate Judge","02","Y","","1164","239"
"13","001","001","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","1151","241"
"13","001","002","Barack Obama","DEM","President - Vice Pres","","Y","","493",""
"13","001","002","Mitt Romney","REP","President - Vice Pres","","","","701",""
"13","001","002","Gary Johnson","LIB","President - Vice Pres","","","","19",""
"13","001","002","Jill Stein","GRN","President - Vice Pres","","","","4",""
"13","001","002","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"13","001","002","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"13","001","002","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"13","001","002","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"13","001","002","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"13","001","002","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"13","001","002","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"13","001","002","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"13","001","002","James Clymer","CON","President - Vice Pres","","","Y","0",""
"13","001","002","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"13","001","002","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"13","001","002","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"13","001","002","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"13","001","002","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"13","001","002","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"13","001","002","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"13","001","002","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"13","001","002","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"13","001","002","Other Write-Ins","BOT","President - Vice Pres","","","Y","3",""
"13","001","002","Ben Cardin","DEM","U.S. Senator           ","","Y","","439",""
"13","001","002","Daniel John Bongino","REP","U.S. Senator           ","","","","413",""
"13","001","002","Dean Ahmad","LIB","U.S. Senator           ","","","","14",""
"13","001","002","S. Rob Sobhani","UNF","U.S. Senator           ","","","","333",""
"13","001","002","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","002","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"13","001","002","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"13","001","002","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","002","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"13","001","002","Wendy Rosen","DEM","U.S. Congress","01","","","388",""
"13","001","002","Andy Harris","REP","U.S. Congress","01","Y","","718",""
"13","001","002","Muir Wayne Boda","LIB","U.S. Congress","01","","","37",""
"13","001","002","John LaFerla","DEM","U.S. Congress","01","","Y","6",""
"13","001","002","Michael Calpino","UNF","U.S. Congress","01","","Y","1",""
"13","001","002","Douglas Dryden Rae","UNF","U.S. Congress","01","","Y","0",""
"13","001","002","Other Write-Ins","BOT","U.S. Congress","01","","Y","14",""
"13","001","002","M. Elizabeth Bowen","BOT","Judge Circuit Court","03","Y","","923",""
"13","001","002","Other Write-Ins","BOT","Judge Circuit Court","03","","Y","16",""
"13","001","002","Robert N. McDonald","BOT","Appellate Judge","02","Y","","822","181"
"13","001","002","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","805","200"
"13","001","003","Barack Obama","DEM","President - Vice Pres","","Y","","535",""
"13","001","003","Mitt Romney","REP","President - Vice Pres","","","","327",""
"13","001","003","Gary Johnson","LIB","President - Vice Pres","","","","16",""
"13","001","003","Jill Stein","GRN","President - Vice Pres","","","","5",""
"13","001","003","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"13","001","003","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"13","001","003","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"13","001","003","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"13","001","003","Santa Claus","IND","President - Vice Pres","","","Y","0",""
"13","001","003","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"13","001","003","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"13","001","003","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"13","001","003","James Clymer","CON","President - Vice Pres","","","Y","0",""
"13","001","003","Virgil Goode","CON","President - Vice Pres","","","Y","2",""
"13","001","003","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"13","001","003","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"13","001","003","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"13","001","003","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"13","001","003","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"13","001","003","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"13","001","003","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"13","001","003","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"13","001","003","Other Write-Ins","BOT","President - Vice Pres","","","Y","2",""
"13","001","003","Ben Cardin","DEM","U.S. Senator           ","","Y","","450",""
"13","001","003","Daniel John Bongino","REP","U.S. Senator           ","","","","185",""
"13","001","003","Dean Ahmad","LIB","U.S. Senator           ","","","","15",""
"13","001","003","S. Rob Sobhani","UNF","U.S. Senator           ","","","","223",""
"13","001","003","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","003","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"13","001","003","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"13","001","003","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","003","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"13","001","003","C. A. Dutch Ruppersberger","DEM","U.S. Congress","02","Y","","478",""
"13","001","003","Nancy C. Jacobs","REP","U.S. Congress","02","","","362",""
"13","001","003","Leo Wayne Dymowski","LIB","U.S. Congress","02","","","29",""
"13","001","003","Ray Bly","REP","U.S. Congress","02","","Y","0",""
"13","001","003","Other Write-Ins","BOT","U.S. Congress","02","","Y","0",""
"13","001","003","M. Elizabeth Bowen","BOT","Judge Circuit Court","03","Y","","705",""
"13","001","003","Other Write-Ins","BOT","Judge Circuit Court","03","","Y","2",""
"13","001","003","Robert N. McDonald","BOT","Appellate Judge","02","Y","","611","156"
"13","001","003","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","604","164"
"13","001","004","Barack Obama","DEM","President - Vice Pres","","Y","","864",""
"13","001","004","Mitt Romney","REP","President - Vice Pres","","","","914",""
"13","001","004","Gary Johnson","LIB","President - Vice Pres","","","","39",""
"13","001","004","Jill Stein","GRN","President - Vice Pres","","","","12",""
"13","001","004","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"13","001","004","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"13","001","004","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"13","001","004","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"13","001","004","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"13","001","004","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"13","001","004","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"13","001","004","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"13","001","004","James Clymer","CON","President - Vice Pres","","","Y","0",""
"13","001","004","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"13","001","004","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"13","001","004","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"13","001","004","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"13","001","004","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"13","001","004","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"13","001","004","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"13","001","004","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"13","001","004","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"13","001","004","Other Write-Ins","BOT","President - Vice Pres","","","Y","10",""
"13","001","004","Ben Cardin","DEM","U.S. Senator           ","","Y","","739",""
"13","001","004","Daniel John Bongino","REP","U.S. Senator           ","","","","494",""
"13","001","004","Dean Ahmad","LIB","U.S. Senator           ","","","","24",""
"13","001","004","S. Rob Sobhani","UNF","U.S. Senator           ","","","","551",""
"13","001","004","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","004","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"13","001","004","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"13","001","004","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","004","Other Write-Ins","BOT","U.S. Senator           ","","","Y","5",""
"13","001","004","C. A. Dutch Ruppersberger","DEM","U.S. Congress","02","Y","","829",""
"13","001","004","Nancy C. Jacobs","REP","U.S. Congress","02","","","932",""
"13","001","004","Leo Wayne Dymowski","LIB","U.S. Congress","02","","","51",""
"13","001","004","Ray Bly","REP","U.S. Congress","02","","Y","0",""
"13","001","004","Other Write-Ins","BOT","U.S. Congress","02","","Y","1",""
"13","001","004","M. Elizabeth Bowen","BOT","Judge Circuit Court","03","Y","","1437",""
"13","001","004","Other Write-Ins","BOT","Judge Circuit Court","03","","Y","16",""
"13","001","004","Robert N. McDonald","BOT","Appellate Judge","02","Y","","1215","326"
"13","001","004","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","1218","318"
"13","001","005","Barack Obama","DEM","President - Vice Pres","","Y","","733",""
"13","001","005","Mitt Romney","REP","President - Vice Pres","","","","526",""
"13","001","005","Gary Johnson","LIB","President - Vice Pres","","","","18",""
"13","001","005","Jill Stein","GRN","President - Vice Pres","","","","10",""
"13","001","005","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"13","001","005","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"13","001","005","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"13","001","005","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"13","001","005","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"13","001","005","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"13","001","005","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"13","001","005","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"13","001","005","James Clymer","CON","President - Vice Pres","","","Y","0",""
"13","001","005","Virgil Goode","CON","President - Vice Pres","","","Y","1",""
"13","001","005","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"13","001","005","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"13","001","005","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"13","001","005","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"13","001","005","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"13","001","005","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"13","001","005","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"13","001","005","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"13","001","005","Other Write-Ins","BOT","President - Vice Pres","","","Y","5",""
"13","001","005","Ben Cardin","DEM","U.S. Senator           ","","Y","","649",""
"13","001","005","Daniel John Bongino","REP","U.S. Senator           ","","","","303",""
"13","001","005","Dean Ahmad","LIB","U.S. Senator           ","","","","17",""
"13","001","005","S. Rob Sobhani","UNF","U.S. Senator           ","","","","312",""
"13","001","005","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","005","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"13","001","005","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"13","001","005","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","005","Other Write-Ins","BOT","U.S. Senator           ","","","Y","1",""
"13","001","005","C. A. Dutch Ruppersberger","DEM","U.S. Congress","02","Y","","666",""
"13","001","005","Nancy C. Jacobs","REP","U.S. Congress","02","","","541",""
"13","001","005","Leo Wayne Dymowski","LIB","U.S. Congress","02","","","63",""
"13","001","005","Ray Bly","REP","U.S. Congress","02","","Y","0",""
"13","001","005","Other Write-Ins","BOT","U.S. Congress","02","","Y","1",""
"13","001","005","M. Elizabeth Bowen","BOT","Judge Circuit Court","03","Y","","1075",""
"13","001","005","Other Write-Ins","BOT","Judge Circuit Court","03","","Y","9",""
"13","001","005","Robert N. McDonald","BOT","Appellate Judge","02","Y","","924","200"
"13","001","005","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","913","210"
"13","001","006","Barack Obama","DEM","President - Vice Pres","","Y","","1211",""
"13","001","006","Mitt Romney","REP","President - Vice Pres","","","","298",""
"13","001","006","Gary Johnson","LIB","President - Vice Pres","","","","16",""
"13","001","006","Jill Stein","GRN","President - Vice Pres","","","","7",""
"13","001","006","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"13","001","006","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"13","001","006","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"13","001","006","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"13","001","006","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"13","001","006","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"13","001","006","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"13","001","006","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"13","001","006","James Clymer","CON","President - Vice Pres","","","Y","0",""
"13","001","006","Virgil Goode","CON","President - Vice Pres","","","Y","0",""
"13","001","006","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"13","001","006","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"13","001","006","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"13","001","006","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"13","001","006","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"13","001","006","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"13","001","006","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"13","001","006","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Nelson Keyton","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Dean Morstad","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Deonia Neveu","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Terrance James O'Hara","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Jill Reed","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Cecil James Roth","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Sheila Tittle","UNF","President - Vice Pres","","","Y","0",""
"13","001","006","Other Write-Ins","BOT","President - Vice Pres","","","Y","4",""
"13","001","006","Ben Cardin","DEM","U.S. Senator           ","","Y","","1035",""
"13","001","006","Daniel John Bongino","REP","U.S. Senator           ","","","","179",""
"13","001","006","Dean Ahmad","LIB","U.S. Senator           ","","","","25",""
"13","001","006","S. Rob Sobhani","UNF","U.S. Senator           ","","","","283",""
"13","001","006","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"13","001","006","Mary Podlesak","REP","U.S. Senator           ","","","Y","0",""
"13","001","006","Brandy Baker","UNF","U.S. Senator           ","","","Y","0",""
"13","001","006","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"13","001","006","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"13","001","006","C. A. Dutch Ruppersberger","DEM","U.S. Congress","02","Y","","1078",""
"13","001","006","Nancy C. Jacobs","REP","U.S. Congress","02","","","382",""
"13","001","006","Leo Wayne Dymowski","LIB","U.S. Congress","02","","","40",""
"13","001","006","Ray Bly","REP","U.S. Congress","02","","Y","0",""
"13","001","006","Other Write-Ins","BOT","U.S. Congress","02","","Y","3",""
"13","001","006","M. Elizabeth Bowen","BOT","Judge Circuit Court","03","Y","","1314",""
"13","001","006","Other Write-Ins","BOT","Judge Circuit Court","03","","Y","10",""
"13","001","006","Robert N. McDonald","BOT","Appellate Judge","02","Y","","1144","250"
"13","001","006","Stuart R. Berger","BOT","Judge Spec Appeal at Lg","","Y","","1128","249"
"13","001","007","Barack Obama","DEM","President - Vice Pres","","Y","","320",""
"13","001","007","Mitt Romney","REP","President - Vice Pres","","","","632",""
"13","001","007","Gary Johnson","LIB","President - Vice Pres","","","","15",""
"13","001","007","Jill Stein","GRN","President - Vice Pres","","","","6",""
"13","001","007","Tiffany Renee Briscoe","DEM","President - Vice Pres","","","Y","0",""
"13","001","007","Dennis Knill","DEM","President - Vice Pres","","","Y","0",""
"13","001","007","Matthew Lydick","REP","President - Vice Pres","","","Y","0",""
"13","001","007","Barbara A. Prokopich","REP","President - Vice Pres","","","Y","0",""
"13","001","007","Santa Claus","IND","President - Vice Pres","","","Y","1",""
"13","001","007","Richard Duncan","IND","President - Vice Pres","","","Y","0",""
"13","001","007","Bruce Mlynski","IND","President - Vice Pres","","","Y","0",""
"13","001","007","Kevin M. Thorne","IND","President - Vice Pres","","","Y","0",""
"13","001","007","James Clymer","CON","President - Vice Pres","","","Y","0",""
"13","001","007","Virgil Goode","CON","President - Vice Pres","","","Y","4",""
"13","001","007","Ross C. Rocky Anderson","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","Andre Barnett","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","Roseanne Barr","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","Will Christensen","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","Stephen Durham","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","Merlin Miller","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","Leon Leo Ray","OTH","President - Vice Pres","","","Y","0",""
"13","001","007","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","Theodis (Ted) Brown, Sr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","Paul Chehade","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","David M. Crosby","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","Fred Donald Dickson, Jr.","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","Robert William Dietz","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","Dwight Kenneth French","UNF","President - Vice Pres","","","Y","0",""
"13","001","007","Darrell Hykes","UNF","President - Vice Pres","","","Y","0",""
